model,family,fold,degree,penalty,C,log_loss,auc,accuracy,f1
lasso_poly2_C0.01,sklearn_regularized,7,2,l1,0.01,0.6931471805599454,0.5,0.4666666666666667,0.6363636363636364
lasso_poly2_C0.03,sklearn_regularized,7,2,l1,0.03,0.6454036580394023,0.7566964285714285,0.75,0.7272727272727273
lasso_poly2_C0.1,sklearn_regularized,7,2,l1,0.1,0.5960928826466734,0.7533482142857142,0.7333333333333333,0.7142857142857143
lasso_poly2_C0.3,sklearn_regularized,7,2,l1,0.3,0.5887954688288075,0.7645089285714286,0.7166666666666667,0.7017543859649122
lasso_poly2_C1,sklearn_regularized,7,2,l1,1,0.5739219735966132,0.7790178571428572,0.7333333333333333,0.6923076923076923
lasso_poly2_C3,sklearn_regularized,7,2,l1,3,0.575215738941724,0.7801339285714286,0.75,0.7058823529411765
lasso_poly2_C10,sklearn_regularized,7,2,l1,10,0.576628850254209,0.7779017857142857,0.75,0.6938775510204082
lasso_poly2_C30,sklearn_regularized,7,2,l1,30,0.5771289790675544,0.7767857142857143,0.75,0.6938775510204082
lasso_poly2_C100,sklearn_regularized,7,2,l1,100,0.5773158631354318,0.7767857142857143,0.75,0.6938775510204082
lasso_poly3_C0.01,sklearn_regularized,7,3,l1,0.01,0.6931471805599454,0.5,0.4666666666666667,0.6363636363636364
lasso_poly3_C0.03,sklearn_regularized,7,3,l1,0.03,0.6454036580394023,0.7566964285714285,0.75,0.7272727272727273
lasso_poly3_C0.1,sklearn_regularized,7,3,l1,0.1,0.5960975203277495,0.7533482142857142,0.7333333333333333,0.7142857142857143
lasso_poly3_C0.3,sklearn_regularized,7,3,l1,0.3,0.5820045512473181,0.7689732142857143,0.7666666666666667,0.7407407407407407
lasso_poly3_C1,sklearn_regularized,7,3,l1,1,0.567218811647296,0.7879464285714285,0.7333333333333333,0.6923076923076923
lasso_poly3_C3,sklearn_regularized,7,3,l1,3,0.5714552615365885,0.7868303571428571,0.75,0.7058823529411765
lasso_poly3_C10,sklearn_regularized,7,3,l1,10,0.5723462968099802,0.7868303571428571,0.75,0.7058823529411765
lasso_poly3_C30,sklearn_regularized,7,3,l1,30,0.5728293495765129,0.7857142857142857,0.75,0.7058823529411765
lasso_poly3_C100,sklearn_regularized,7,3,l1,100,0.5730197254289533,0.7845982142857142,0.75,0.7058823529411765
lasso_poly4_C0.01,sklearn_regularized,7,4,l1,0.01,0.6931471805599454,0.5,0.4666666666666667,0.6363636363636364
lasso_poly4_C0.03,sklearn_regularized,7,4,l1,0.03,0.6454036991786797,0.7566964285714285,0.75,0.7272727272727273
lasso_poly4_C0.1,sklearn_regularized,7,4,l1,0.1,0.596093225108083,0.7533482142857142,0.7333333333333333,0.7142857142857143
lasso_poly4_C0.3,sklearn_regularized,7,4,l1,0.3,0.5671087263359809,0.7801339285714285,0.7333333333333333,0.7037037037037037
lasso_poly4_C1,sklearn_regularized,7,4,l1,1,0.5906397888570455,0.7879464285714286,0.8,0.7692307692307693
lasso_poly4_C3,sklearn_regularized,7,4,l1,3,0.661237402957619,0.7734375,0.7166666666666667,0.7017543859649122
lasso_poly4_C10,sklearn_regularized,7,4,l1,10,0.7132305299275944,0.7656249999999999,0.7166666666666667,0.7017543859649122
lasso_poly4_C30,sklearn_regularized,7,4,l1,30,0.7370920959019328,0.7645089285714285,0.7166666666666667,0.7017543859649122
lasso_poly4_C100,sklearn_regularized,7,4,l1,100,0.7485442127735066,0.7600446428571429,0.7166666666666667,0.7017543859649122
lasso_poly5_C0.01,sklearn_regularized,7,5,l1,0.01,0.6931471805599454,0.5,0.4666666666666667,0.6363636363636364
lasso_poly5_C0.03,sklearn_regularized,7,5,l1,0.03,0.6454030360895767,0.7566964285714285,0.75,0.7272727272727273
lasso_poly5_C0.1,sklearn_regularized,7,5,l1,0.1,0.59609187327689,0.7533482142857142,0.7333333333333333,0.7142857142857143
lasso_poly5_C0.3,sklearn_regularized,7,5,l1,0.3,0.5673008694962837,0.78125,0.75,0.7169811320754716
lasso_poly5_C1,sklearn_regularized,7,5,l1,1,0.5837686420319549,0.7845982142857143,0.7833333333333333,0.7547169811320755
lasso_poly5_C3,sklearn_regularized,7,5,l1,3,0.6168065019212772,0.78125,0.7,0.6785714285714286
lasso_poly5_C10,sklearn_regularized,7,5,l1,10,0.6708874394027207,0.7979910714285714,0.7166666666666667,0.6792452830188679
lasso_poly5_C30,sklearn_regularized,7,5,l1,30,0.8351474325317739,0.7578125,0.6833333333333333,0.6545454545454545
lasso_poly5_C100,sklearn_regularized,7,5,l1,100,1.05640817058578,0.7332589285714286,0.6833333333333333,0.6545454545454545
lasso_poly6_C0.01,sklearn_regularized,7,6,l1,0.01,0.6931471805599454,0.5,0.4666666666666667,0.6363636363636364
lasso_poly6_C0.03,sklearn_regularized,7,6,l1,0.03,0.6454036580394023,0.7566964285714285,0.75,0.7272727272727273
lasso_poly6_C0.1,sklearn_regularized,7,6,l1,0.1,0.5960920784220123,0.7533482142857142,0.7333333333333333,0.7142857142857143
lasso_poly6_C0.3,sklearn_regularized,7,6,l1,0.3,0.5669127655861563,0.78125,0.7333333333333333,0.7037037037037037
lasso_poly6_C1,sklearn_regularized,7,6,l1,1,0.5855079352774258,0.7823660714285714,0.75,0.7272727272727273
lasso_poly6_C3,sklearn_regularized,7,6,l1,3,0.5875012720906284,0.7912946428571429,0.7,0.6666666666666666
lasso_poly6_C10,sklearn_regularized,7,6,l1,10,0.7528202259412121,0.7645089285714286,0.7,0.6538461538461539
lasso_poly6_C30,sklearn_regularized,7,6,l1,30,1.6596865046055322,0.7131696428571429,0.6333333333333333,0.5769230769230769
lasso_poly6_C100,sklearn_regularized,7,6,l1,100,2.6966072526184406,0.6941964285714286,0.6166666666666667,0.5660377358490566
glm_current_simple,statsmodels_glm,8,,none,,0.5030752727456449,0.828125,0.6833333333333333,0.6666666666666666
glm_best_subset,statsmodels_glm,8,,none,,0.48454992045884054,0.8515625,0.7333333333333333,0.7142857142857143
glm_full_degree2,statsmodels_glm,8,,none,,0.4802688758963223,0.8504464285714286,0.7333333333333333,0.7142857142857143
ridge_poly1_C0.01,sklearn_regularized,8,1,l2,0.01,0.6542408338104623,0.6741071428571428,0.6666666666666666,0.6
ridge_poly1_C0.03,sklearn_regularized,8,1,l2,0.03,0.6376853148475998,0.6707589285714286,0.6333333333333333,0.5769230769230769
ridge_poly1_C0.1,sklearn_regularized,8,1,l2,0.1,0.630471978708078,0.6707589285714286,0.6166666666666667,0.5818181818181818
ridge_poly1_C0.3,sklearn_regularized,8,1,l2,0.3,0.6294918613533161,0.6674107142857143,0.6166666666666667,0.5818181818181818
ridge_poly1_C1,sklearn_regularized,8,1,l2,1,0.6295617019770792,0.6685267857142858,0.6166666666666667,0.5818181818181818
ridge_poly1_C3,sklearn_regularized,8,1,l2,3,0.6296439852454615,0.6685267857142858,0.6166666666666667,0.5818181818181818
ridge_poly1_C10,sklearn_regularized,8,1,l2,10,0.6296805541165822,0.6685267857142858,0.6166666666666667,0.5818181818181818
ridge_poly1_C30,sklearn_regularized,8,1,l2,30,0.6296917837202273,0.6685267857142858,0.6166666666666667,0.5818181818181818
ridge_poly1_C100,sklearn_regularized,8,1,l2,100,0.6296957976618553,0.6685267857142858,0.6166666666666667,0.5818181818181818
ridge_poly2_C0.01,sklearn_regularized,8,2,l2,0.01,0.6028060117011453,0.8270089285714286,0.7333333333333333,0.68
ridge_poly2_C0.03,sklearn_regularized,8,2,l2,0.03,0.5504842313192048,0.8359375,0.75,0.7272727272727273
ridge_poly2_C0.1,sklearn_regularized,8,2,l2,0.1,0.5097304811415385,0.84375,0.75,0.7272727272727273
ridge_poly2_C0.3,sklearn_regularized,8,2,l2,0.3,0.4915163480521018,0.8470982142857142,0.75,0.7272727272727273
ridge_poly2_C1,sklearn_regularized,8,2,l2,1,0.48379356047978495,0.8493303571428571,0.75,0.7272727272727273
ridge_poly2_C3,sklearn_regularized,8,2,l2,3,0.4814692584062742,0.8515625,0.7333333333333333,0.7142857142857143
ridge_poly2_C10,sklearn_regularized,8,2,l2,10,0.48062012215892574,0.8515625,0.7333333333333333,0.7142857142857143
ridge_poly2_C30,sklearn_regularized,8,2,l2,30,0.4803757634465411,0.8515625,0.7333333333333333,0.7142857142857143
ridge_poly2_C100,sklearn_regularized,8,2,l2,100,0.4802900548950365,0.8515625,0.7333333333333333,0.7142857142857143
ridge_poly3_C0.01,sklearn_regularized,8,3,l2,0.01,0.5850842387066397,0.8203124999999999,0.7333333333333333,0.68
ridge_poly3_C0.03,sklearn_regularized,8,3,l2,0.03,0.5394086646179388,0.8370535714285714,0.7166666666666667,0.6792452830188679
ridge_poly3_C0.1,sklearn_regularized,8,3,l2,0.1,0.5057324610383588,0.8370535714285714,0.7,0.6666666666666666
ridge_poly3_C0.3,sklearn_regularized,8,3,l2,0.3,0.49353413520225403,0.8348214285714286,0.6833333333333333,0.6415094339622641
ridge_poly3_C1,sklearn_regularized,8,3,l2,1,0.49597862273117305,0.8270089285714285,0.6833333333333333,0.6415094339622641
ridge_poly3_C3,sklearn_regularized,8,3,l2,3,0.5023406630007234,0.8158482142857142,0.6833333333333333,0.6415094339622641
ridge_poly3_C10,sklearn_regularized,8,3,l2,10,0.5066247237609164,0.8147321428571428,0.6666666666666666,0.6296296296296297
ridge_poly3_C30,sklearn_regularized,8,3,l2,30,0.5081664636704594,0.8125,0.6666666666666666,0.6296296296296297
ridge_poly3_C100,sklearn_regularized,8,3,l2,100,0.5087490217177542,0.8125,0.6666666666666666,0.6296296296296297
ridge_poly4_C0.01,sklearn_regularized,8,4,l2,0.01,0.5607505277241182,0.8448660714285714,0.75,0.7058823529411765
ridge_poly4_C0.03,sklearn_regularized,8,4,l2,0.03,0.5152434050512025,0.8616071428571428,0.7,0.6666666666666666
ridge_poly4_C0.1,sklearn_regularized,8,4,l2,0.1,0.4817970700775613,0.8694196428571428,0.7166666666666667,0.6792452830188679
ridge_poly4_C0.3,sklearn_regularized,8,4,l2,0.3,0.4635238272028437,0.8694196428571429,0.75,0.7272727272727273
ridge_poly4_C1,sklearn_regularized,8,4,l2,1,0.44865992999762655,0.8772321428571429,0.75,0.7368421052631579
ridge_poly4_C3,sklearn_regularized,8,4,l2,3,0.43893401912489816,0.8816964285714285,0.8,0.7931034482758621
ridge_poly4_C10,sklearn_regularized,8,4,l2,10,0.43343917501994605,0.8861607142857143,0.8,0.7931034482758621
ridge_poly4_C30,sklearn_regularized,8,4,l2,30,0.43176952279602704,0.8839285714285714,0.8,0.7931034482758621
ridge_poly4_C100,sklearn_regularized,8,4,l2,100,0.4312868267577593,0.8839285714285714,0.8,0.7931034482758621
ridge_poly5_C0.01,sklearn_regularized,8,5,l2,0.01,0.557454770158,0.8459821428571428,0.75,0.7058823529411765
ridge_poly5_C0.03,sklearn_regularized,8,5,l2,0.03,0.5162839062378546,0.8582589285714287,0.7166666666666667,0.6792452830188679
ridge_poly5_C0.1,sklearn_regularized,8,5,l2,0.1,0.48840044617920425,0.8616071428571429,0.7,0.6666666666666666
ridge_poly5_C0.3,sklearn_regularized,8,5,l2,0.3,0.47679931160672145,0.8549107142857143,0.7166666666666667,0.6909090909090909
ridge_poly5_C1,sklearn_regularized,8,5,l2,1,0.4696432891917231,0.8459821428571428,0.7166666666666667,0.711864406779661
ridge_poly5_C3,sklearn_regularized,8,5,l2,3,0.478713719802763,0.8537946428571428,0.75,0.7368421052631579
ridge_poly5_C10,sklearn_regularized,8,5,l2,10,0.5205453336618195,0.8571428571428571,0.8,0.7857142857142857
ridge_poly5_C30,sklearn_regularized,8,5,l2,30,0.6232368705434277,0.8247767857142857,0.7333333333333333,0.7241379310344828
ridge_poly5_C100,sklearn_regularized,8,5,l2,100,0.7977808919306898,0.7823660714285714,0.7,0.6896551724137931
ridge_poly6_C0.01,sklearn_regularized,8,6,l2,0.01,0.5507180343261325,0.8515625,0.75,0.7058823529411765
ridge_poly6_C0.03,sklearn_regularized,8,6,l2,0.03,0.5116733916475446,0.8604910714285715,0.7,0.6666666666666666
ridge_poly6_C0.1,sklearn_regularized,8,6,l2,0.1,0.48686342377899305,0.8582589285714286,0.7333333333333333,0.7142857142857143
ridge_poly6_C0.3,sklearn_regularized,8,6,l2,0.3,0.48254222805175023,0.8381696428571429,0.7166666666666667,0.711864406779661
ridge_poly6_C1,sklearn_regularized,8,6,l2,1,0.49952614331154466,0.8426339285714286,0.7166666666666667,0.711864406779661
ridge_poly6_C3,sklearn_regularized,8,6,l2,3,0.5406473998712197,0.8292410714285714,0.75,0.7540983606557377
ridge_poly6_C10,sklearn_regularized,8,6,l2,10,0.6711122879989417,0.8292410714285714,0.7666666666666667,0.7666666666666667
ridge_poly6_C30,sklearn_regularized,8,6,l2,30,0.9324242085568577,0.7935267857142858,0.7166666666666667,0.711864406779661
ridge_poly6_C100,sklearn_regularized,8,6,l2,100,1.4798847952257974,0.7427455357142857,0.6833333333333333,0.6666666666666666
lasso_poly2_C0.01,sklearn_regularized,8,2,l1,0.01,0.6931471805599454,0.5,0.4666666666666667,0.6363636363636364
lasso_poly2_C0.03,sklearn_regularized,8,2,l1,0.03,0.6389307030570719,0.8404017857142857,0.7333333333333333,0.7142857142857143
lasso_poly2_C0.1,sklearn_regularized,8,2,l1,0.1,0.524449215911444,0.8415178571428571,0.7166666666666667,0.711864406779661
lasso_poly2_C0.3,sklearn_regularized,8,2,l1,0.3,0.5042250519831446,0.8370535714285714,0.6833333333333333,0.6779661016949152
lasso_poly2_C1,sklearn_regularized,8,2,l1,1,0.48804858626485,0.8415178571428571,0.7166666666666667,0.7017543859649122
lasso_poly2_C3,sklearn_regularized,8,2,l1,3,0.4831885886148293,0.8470982142857142,0.75,0.7272727272727273
lasso_poly2_C10,sklearn_regularized,8,2,l1,10,0.4811254548137317,0.8504464285714285,0.7333333333333333,0.7142857142857143
lasso_poly2_C30,sklearn_regularized,8,2,l1,30,0.48055368941785287,0.8515625,0.7333333333333333,0.7142857142857143
lasso_poly2_C100,sklearn_regularized,8,2,l1,100,0.4803553666835303,0.8515625,0.7333333333333333,0.7142857142857143
lasso_poly3_C0.01,sklearn_regularized,8,3,l1,0.01,0.6931471805599454,0.5,0.4666666666666667,0.6363636363636364
lasso_poly3_C0.03,sklearn_regularized,8,3,l1,0.03,0.6389302087064906,0.8404017857142857,0.7333333333333333,0.7142857142857143
lasso_poly3_C0.1,sklearn_regularized,8,3,l1,0.1,0.5240077778599275,0.8415178571428571,0.7166666666666667,0.711864406779661
lasso_poly3_C0.3,sklearn_regularized,8,3,l1,0.3,0.49695084773823445,0.8459821428571428,0.7,0.6896551724137931
lasso_poly3_C1,sklearn_regularized,8,3,l1,1,0.49777244863281633,0.8314732142857143,0.6666666666666666,0.6296296296296297
lasso_poly3_C3,sklearn_regularized,8,3,l1,3,0.5014243797731639,0.8247767857142856,0.7,0.6666666666666666
lasso_poly3_C10,sklearn_regularized,8,3,l1,10,0.5062379425972047,0.8158482142857143,0.6833333333333333,0.6415094339622641
lasso_poly3_C30,sklearn_regularized,8,3,l1,30,0.5080693313388054,0.8125,0.6833333333333333,0.6415094339622641
lasso_poly3_C100,sklearn_regularized,8,3,l1,100,0.5087604364048726,0.8113839285714285,0.6666666666666666,0.6296296296296297
lasso_poly4_C0.01,sklearn_regularized,8,4,l1,0.01,0.6931471805599454,0.5,0.4666666666666667,0.6363636363636364
lasso_poly4_C0.03,sklearn_regularized,8,4,l1,0.03,0.638930703047058,0.8404017857142857,0.7333333333333333,0.7142857142857143
lasso_poly4_C0.1,sklearn_regularized,8,4,l1,0.1,0.5261783229868482,0.8404017857142858,0.7,0.7
lasso_poly4_C0.3,sklearn_regularized,8,4,l1,0.3,0.4996676984763846,0.8482142857142857,0.7166666666666667,0.711864406779661
lasso_poly4_C1,sklearn_regularized,8,4,l1,1,0.4654802984074323,0.8649553571428571,0.7666666666666667,0.75
lasso_poly4_C3,sklearn_regularized,8,4,l1,3,0.44672668323967607,0.8772321428571428,0.75,0.7457627118644068
lasso_poly4_C10,sklearn_regularized,8,4,l1,10,0.4343802874446205,0.8861607142857143,0.8,0.7931034482758621
lasso_poly4_C30,sklearn_regularized,8,4,l1,30,0.4317663745747922,0.8861607142857143,0.8,0.7931034482758621
lasso_poly4_C100,sklearn_regularized,8,4,l1,100,0.43097108068303824,0.8850446428571428,0.8,0.7931034482758621
lasso_poly5_C0.01,sklearn_regularized,8,5,l1,0.01,0.6931471805599454,0.5,0.4666666666666667,0.6363636363636364
lasso_poly5_C0.03,sklearn_regularized,8,5,l1,0.03,0.6389307030570719,0.8404017857142857,0.7333333333333333,0.7142857142857143
lasso_poly5_C0.1,sklearn_regularized,8,5,l1,0.1,0.5257149500627507,0.8404017857142858,0.7,0.7
lasso_poly5_C0.3,sklearn_regularized,8,5,l1,0.3,0.49824662336521747,0.8459821428571429,0.7,0.6896551724137931
lasso_poly5_C1,sklearn_regularized,8,5,l1,1,0.4986085809191792,0.8292410714285714,0.6833333333333333,0.6779661016949152
lasso_poly5_C3,sklearn_regularized,8,5,l1,3,0.5154488017971831,0.8337053571428571,0.7666666666666667,0.75
lasso_poly5_C10,sklearn_regularized,8,5,l1,10,0.6401547212918135,0.8147321428571428,0.7333333333333333,0.7142857142857143
lasso_poly5_C30,sklearn_regularized,8,5,l1,30,0.927121506835914,0.7767857142857142,0.7,0.6896551724137931
lasso_poly5_C100,sklearn_regularized,8,5,l1,100,1.1258066085888028,0.7589285714285715,0.7,0.6896551724137931
lasso_poly6_C0.01,sklearn_regularized,8,6,l1,0.01,0.6931471805599454,0.5,0.4666666666666667,0.6363636363636364
lasso_poly6_C0.03,sklearn_regularized,8,6,l1,0.03,0.638930208769479,0.8404017857142857,0.7333333333333333,0.7142857142857143
lasso_poly6_C0.1,sklearn_regularized,8,6,l1,0.1,0.5260688569232396,0.8404017857142858,0.7,0.7
lasso_poly6_C0.3,sklearn_regularized,8,6,l1,0.3,0.5004335077720905,0.8504464285714286,0.7166666666666667,0.711864406779661
lasso_poly6_C1,sklearn_regularized,8,6,l1,1,0.49384077925542963,0.8381696428571429,0.7333333333333333,0.7241379310344828
lasso_poly6_C3,sklearn_regularized,8,6,l1,3,0.5459679702063404,0.8247767857142857,0.7333333333333333,0.7241379310344828
lasso_poly6_C10,sklearn_regularized,8,6,l1,10,1.3004088434980179,0.7511160714285714,0.7,0.6896551724137931
lasso_poly6_C30,sklearn_regularized,8,6,l1,30,2.9331768017782753,0.6958705357142856,0.6333333333333333,0.6071428571428571
lasso_poly6_C100,sklearn_regularized,8,6,l1,100,3.7475732864992595,0.6841517857142857,0.6166666666666667,0.5818181818181818
glm_current_simple,statsmodels_glm,9,,none,,0.5520652200468096,0.7686318131256952,0.6666666666666666,0.6666666666666666
glm_best_subset,statsmodels_glm,9,,none,,0.5422359302114622,0.7830923248053393,0.6666666666666666,0.6666666666666666
glm_full_degree2,statsmodels_glm,9,,none,,0.5465927455306309,0.7775305895439377,0.6666666666666666,0.6666666666666666
ridge_poly1_C0.01,sklearn_regularized,9,1,l2,0.01,0.6502173059394004,0.7586206896551724,0.6833333333333333,0.6122448979591837
ridge_poly1_C0.03,sklearn_regularized,9,1,l2,0.03,0.6262057992298465,0.7652947719688543,0.6833333333333333,0.6415094339622641
ridge_poly1_C0.1,sklearn_regularized,9,1,l2,0.1,0.6100937547455805,0.764182424916574,0.6833333333333333,0.6545454545454545
ridge_poly1_C0.3,sklearn_regularized,9,1,l2,0.3,0.6041445417765006,0.7630700778642936,0.6833333333333333,0.6545454545454545
ridge_poly1_C1,sklearn_regularized,9,1,l2,1,0.6019232109257439,0.7641824249165741,0.6833333333333333,0.6545454545454545
ridge_poly1_C3,sklearn_regularized,9,1,l2,3,0.6012779849070727,0.7641824249165741,0.6833333333333333,0.6545454545454545
ridge_poly1_C10,sklearn_regularized,9,1,l2,10,0.6010511921276449,0.7641824249165741,0.6833333333333333,0.6545454545454545
ridge_poly1_C30,sklearn_regularized,9,1,l2,30,0.6009863068292525,0.7641824249165741,0.6833333333333333,0.6545454545454545
ridge_poly1_C100,sklearn_regularized,9,1,l2,100,0.6009635879577162,0.7641824249165741,0.6833333333333333,0.6545454545454545
ridge_poly2_C0.01,sklearn_regularized,9,2,l2,0.01,0.6117320870727395,0.8120133481646274,0.7,0.6666666666666666
ridge_poly2_C0.03,sklearn_regularized,9,2,l2,0.03,0.5679457277972646,0.8120133481646273,0.7333333333333333,0.7241379310344828
ridge_poly2_C0.1,sklearn_regularized,9,2,l2,0.1,0.5410978967049151,0.8042269187986653,0.75,0.7457627118644068
ridge_poly2_C0.3,sklearn_regularized,9,2,l2,0.3,0.5372373234154779,0.7908787541713014,0.7166666666666667,0.711864406779661
ridge_poly2_C1,sklearn_regularized,9,2,l2,1,0.541541254242765,0.7830923248053392,0.6666666666666666,0.6666666666666666
ridge_poly2_C3,sklearn_regularized,9,2,l2,3,0.5445075141458375,0.7797552836484983,0.6666666666666666,0.6666666666666666
ridge_poly2_C10,sklearn_regularized,9,2,l2,10,0.5458781242849693,0.7786429365962181,0.6666666666666666,0.6666666666666666
ridge_poly2_C30,sklearn_regularized,9,2,l2,30,0.5463090456750987,0.7775305895439377,0.6666666666666666,0.6666666666666666
ridge_poly2_C100,sklearn_regularized,9,2,l2,100,0.5464643299962505,0.7775305895439377,0.6666666666666666,0.6666666666666666
ridge_poly3_C0.01,sklearn_regularized,9,3,l2,0.01,0.6054453853447336,0.846496106785317,0.75,0.7169811320754716
ridge_poly3_C0.03,sklearn_regularized,9,3,l2,0.03,0.5700087887647207,0.8253615127919911,0.7333333333333333,0.7142857142857143
ridge_poly3_C0.1,sklearn_regularized,9,3,l2,0.1,0.5542674912919338,0.8042269187986651,0.7166666666666667,0.7017543859649122
ridge_poly3_C0.3,sklearn_regularized,9,3,l2,0.3,0.5644713343116614,0.7830923248053393,0.6666666666666666,0.6551724137931034
ridge_poly3_C1,sklearn_regularized,9,3,l2,1,0.5892686241194252,0.7719688542825361,0.6333333333333333,0.6071428571428571
ridge_poly3_C3,sklearn_regularized,9,3,l2,3,0.607923426437301,0.7708565072302558,0.6333333333333333,0.6071428571428571
ridge_poly3_C10,sklearn_regularized,9,3,l2,10,0.6178670227759702,0.7708565072302558,0.6333333333333333,0.6071428571428571
ridge_poly3_C30,sklearn_regularized,9,3,l2,30,0.6212213161943906,0.7708565072302558,0.6333333333333333,0.6071428571428571
ridge_poly3_C100,sklearn_regularized,9,3,l2,100,0.6224626340017424,0.7708565072302558,0.6333333333333333,0.6071428571428571
ridge_poly4_C0.01,sklearn_regularized,9,4,l2,0.01,0.595645409845249,0.8109010011123471,0.7333333333333333,0.6923076923076923
ridge_poly4_C0.03,sklearn_regularized,9,4,l2,0.03,0.5698420824550561,0.7853170189098998,0.7166666666666667,0.6792452830188679
ridge_poly4_C0.1,sklearn_regularized,9,4,l2,0.1,0.5763611084149254,0.7563959955506118,0.7,0.6666666666666666
ridge_poly4_C0.3,sklearn_regularized,9,4,l2,0.3,0.6221889177588432,0.731924360400445,0.7,0.6666666666666666
ridge_poly4_C1,sklearn_regularized,9,4,l2,1,0.7149103245585328,0.7130144605116796,0.6333333333333333,0.5925925925925926
ridge_poly4_C3,sklearn_regularized,9,4,l2,3,0.8247522337254962,0.6941045606229144,0.5666666666666667,0.5185185185185185
ridge_poly4_C10,sklearn_regularized,9,4,l2,10,0.9476145226585253,0.6763070077864293,0.5666666666666667,0.5185185185185185
ridge_poly4_C30,sklearn_regularized,9,4,l2,30,1.0349016558055408,0.6696329254727474,0.55,0.49056603773584906
